study_stage,gamma,shift,sample_size,process_noise_sd,behavior_action_sd,feature_regime,seed,estimator,target_q_mse,target_q_mse_se,behavior_q_mse,behavior_q_mse_se,policy_value_estimate,policy_value_true,policy_value_error,policy_value_absolute_error,policy_value_squared_error,initial_v_mse,initial_v_mse_se,behavior_v_mse,behavior_v_mse_se,target_v_mse,target_v_mse_se,behavior_bellman_residual_mse,target_bellman_residual_mse,weight_mean,weight_std,weight_max,weight_q90,weight_q95,weight_q99,effective_sample_size,effective_sample_size_fraction,fraction_clipped,chosen_uniform_mix,clip_level,oracle_log_ratio_rmse,oracle_estimated_weight_corr,oracle_estimated_weight_mae,oracle_estimated_weight_rel_mse,weighted_design_condition_number,unstable_run_flag,unstable_reason,n_seeds,policy_value_bias,policy_value_variance,policy_value_mse,unstable_run_count,unstable_run_fraction
final,0.95,1.35,4000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clip95,2468.531322701083,31.584470647032095,5379.402727281842,60.54262606187318,84.30020138489695,-11.831586406340456,96.13178779123741,96.13178779123741,10424.57230939339,10967.155763254668,63.272104356381554,6551.096185188625,71.56210946161862,2479.03518059564,36.80430218685329,26.64020715329829,65.64512223223636,1.0,1.8612711420473058,7.05904685216846,3.479618808547471,7.057879565765556,7.05904685216846,908.4758608407365,0.2271189652101841,0.05000000000000001,0.0,8.236515610240932,12.087225328049856,0.2756662725295301,1.673290289542566,0.9266502677553902,935.0962371900998,0.1,metric_instability_unclassified,20,96.13178779123741,1183.2516854538892,10424.57230939339,2,0.1
final,0.95,1.35,4000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clip99_ess40,1742.1441001853727,3.609784218573778,1876.3542746196622,16.456278880053897,31.89566148190583,-11.831586406340456,43.72724788824628,43.72724788824628,2124.8065932571308,2152.0348078421734,6.428838554179225,2175.666356620224,14.197743066401255,1742.5029151670624,4.143759784916478,20.24641266053672,7.261765479208033,1.0,1.224744870531835,7.369489563432573,2.045026742432054,3.6729460399804097,7.3689740128121315,1600.0000013478143,0.4000000003369535,0.010000000000000002,0.4436691792821512,17.696618917880855,16.856067355991335,0.3086519503524414,1.7407735482216293,0.9357879997105447,1246.1356305330519,0.0,stable,20,43.72724788824628,212.73438537699204,2124.8065932571308,0,0.0
final,0.95,1.35,4000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clipped,1156.3199605021566,9.329319622299062,2123.7983941350403,26.338099875111464,40.02874090942944,-11.831586406340456,51.86032731576991,51.86032731576991,3342.278835719968,3487.3538661268517,18.763948404933814,2516.2881397630927,26.891711682728648,1160.8459977545176,10.944629899813666,23.023378821875998,18.496467968846467,1.0,1.7320508070174914,10.007818529458152,2.4778909927503054,4.780116542701624,10.00708943077835,1000.0000004775147,0.2500000001193786,0.010000000000000002,0.0,17.696618917880855,16.42698539676548,0.3086519503524414,1.6692385408173194,0.9191159130235494,1001.0297209330565,0.0,stable,20,51.86032731576991,652.7852864211785,3342.278835719968,0,0.0
final,0.95,1.35,4000,0.05,0.1,misspecified_affine,9.5,oracle_weighted_fqe,10.723855327507794,0.6225274768241948,1457.7272517657925,29.39534846323783,-0.16921022906694394,-11.831586406340456,11.662376177273512,11.662376177273512,138.7449504642834,173.93886754781786,2.2728380374729804,495.92457672320796,11.634140094631514,10.788171663371475,0.7072838966375299,283.1806547619816,4.185537523482841,1.0,13.144993724860806,578.9975627456104,1.960248085916023e-08,0.00022051431693382445,31.26963661506965,30.707546712703692,0.007676886678175922,0.0,0.0,nan,0.0,1.0,0.0,0.0,241.49539224253652,1.0,overlap_collapse,20,11.662376177273512,2.7339323640466153,138.7449504642834,20,1.0
final,0.95,1.35,4000,0.05,0.1,misspecified_affine,9.5,oracle_weighted_fqe_clipped,578.296966467126,1.3394932820469359,693.7719738075427,10.802325505555416,11.889598493371306,-11.831586406340456,23.721184899711766,23.721184899711766,635.2038818859711,649.4183675826013,2.571648235788973,757.8426110860661,7.799480239027268,577.9701926679052,1.4995784321866894,21.888926975986212,2.5057320747064713,1.0,3.566963142670366,31.18408873528883,0.5000000193900345,0.5002292771258517,31.17680797733011,292.44922483783796,0.0731123062094595,0.010000000000000002,0.5,16.30042722417155,16.59549203423713,0.6612294250810815,1.0086900559787544,0.6638568746268173,929.1224841542429,1.0,overlap_collapse,20,23.721184899711766,72.50926883965772,635.2038818859711,20,1.0
final,0.95,1.35,4000,0.05,0.1,misspecified_affine,9.5,standard_fqe,13389.789557089887,12.85839220548842,10618.35275078169,21.017629451203412,88.87079607627706,-11.831586406340456,100.70238248261754,100.70238248261754,10184.093628073937,10195.368765229545,8.234101756772983,11892.361270874415,16.507317764292555,13384.79042040564,14.748065348954594,14.454854663313146,28.603894954969473,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,17.280671903491033,nan,1.9396917081626426,0.9923231133218243,1964.451246108733,0.0,stable,20,100.70238248261754,43.12379039854322,10184.093628073937,0,0.0
final,0.95,1.35,4000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe,1.7410236466823095e+40,9.640151471070499e+38,1.4717449943236516e+41,3.091292072886086e+39,-5.3457917854578426e+19,-11.831586406340456,-5.3457917854578426e+19,5.3457917854578426e+19,9.206780166398003e+39,1.6110449572580512e+41,3.656721511765879e+39,2.4058799345534693e+42,5.9397683465527315e+40,1.6695483996903906e+40,9.741173761688194e+38,1.2556861228063488e+42,1.4127162794720247e+40,1.0,2.3507648749681396,25.147881277644444,2.79065434118313,5.653649767120816,12.138093148236749,621.6662640005239,0.15541656600013096,0.0,0.0,nan,11.95483121923687,0.2806819786622498,1.6152755317738818,0.9163398804112524,18435.281552843844,0.95,finite_sample_variance_or_clipping;overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,-5.3457917854578426e+19,6.349031185051148e+39,9.206780166398003e+39,19,0.95
final,0.95,1.35,4000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clip95,3.5869372460764944e+40,1.707053385779038e+39,2.5932364510647938e+41,5.547198177860818e+39,-3.893844043871917e+19,-11.831586406340456,-3.893844043871917e+19,3.893844043871917e+19,5.0136558790105383e+39,2.9405177392080703e+41,6.544247748460702e+39,4.372543106779588e+42,1.093283046145073e+41,3.372214355443539e+40,1.775971630564199e+39,2.3551408460964714e+42,2.237167226848801e+40,1.0,1.8612711420473058,7.05904685216846,3.479618808547471,7.057879565765556,7.05904685216846,908.4758608407365,0.2271189652101841,0.05000000000000001,0.0,8.236515610240932,12.087225328049856,0.2756662725295301,1.673290289542566,0.9266502677553902,22479.04232333135,0.75,metric_instability_unclassified,20,-3.893844043871917e+19,3.497453735210859e+39,5.0136558790105383e+39,15,0.75
final,0.95,1.35,4000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clip99_ess40,1.0040785433446017e+39,4.51922947001731e+37,7.145461240501781e+39,1.5454526038328349e+38,-4.3560551811482074e+17,-11.831586406340456,-4.3560551811482074e+17,2.5417450386010184e+18,2.2600786419632544e+37,7.124407812473879e+39,1.5674280771844507e+38,1.0410900334466293e+41,2.6684368737416455e+39,9.541590126018499e+38,4.787391561199633e+37,5.329378557681157e+40,5.503217595971695e+38,1.0,1.224744870531835,7.369489563432573,2.045026742432054,3.6729460399804097,7.3689740128121315,1600.0000013478143,0.4000000003369535,0.010000000000000002,0.4436691792821512,17.696618917880855,16.856067355991335,0.3086519503524414,1.7407735482216293,0.9357879997105447,24636.41177016593,0.75,metric_instability_unclassified,20,-4.3560551811482074e+17,2.2411034252220456e+37,2.2600786419632544e+37,15,0.75
final,0.95,1.35,4000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clipped,6.681715542652884e+39,3.0892725508937633e+38,4.9642629379873865e+40,1.0645019064926056e+39,-1.1777122667519482e+19,-11.831586406340456,-1.1777122667519482e+19,1.1777122667519482e+19,4.0726746047250555e+38,5.2593904282440415e+40,1.1671476153747373e+39,7.873789764581543e+41,1.9834264466596027e+40,6.302781503755045e+39,3.252308345583318e+38,4.164956110625815e+41,3.9785662655448497e+39,1.0,1.7320508070174914,10.007818529458152,2.4778909927503054,4.780116542701624,10.00708943077835,1000.0000004775147,0.2500000001193786,0.010000000000000002,0.0,17.696618917880855,16.42698539676548,0.3086519503524414,1.6692385408173194,0.9191159130235494,21487.880696004348,0.65,metric_instability_unclassified,20,-1.1777122667519482e+19,2.6856684214670434e+38,4.0726746047250555e+38,13,0.65
final,0.95,1.35,4000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe,142277.28989783343,6563.31401954617,73889.97133224271,3586.1169444530374,-220.70817216691185,-11.831586406340456,-208.87658576057134,213.15346946012397,537987.5686135378,1122926.448646278,27088.98814076458,579498.1738416244,14098.647797651793,161119.1748008686,8649.54359816026,670448.9192201192,22578.098409548653,1.0,13.144993724860806,578.9975627456104,1.960248085916023e-08,0.00022051431693382445,31.26963661506965,30.707546712703692,0.007676886678175922,0.0,0.0,nan,0.0,1.0,0.0,0.0,958.7001728378473,1.0,overlap_collapse,20,-208.87658576057134,494358.1405345445,537987.5686135378,20,1.0
final,0.95,1.35,4000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe_clipped,7.451806986457251e+38,3.587936540376565e+37,6.631872385727011e+39,1.4005602720582773e+38,-8.718446362226514e+18,-11.831586406340456,-8.718446362226514e+18,8.718446362226514e+18,9.63158151597989e+37,6.071837063744991e+39,1.3709394966247336e+38,9.317184195397174e+40,2.334772391250947e+39,7.189649317213494e+38,3.9338806553572184e+37,4.67266085620879e+40,5.18047088502204e+38,1.0,3.566963142670366,31.18408873528883,0.5000000193900345,0.5002292771258517,31.17680797733011,292.44922483783796,0.0731123062094595,0.010000000000000002,0.5,16.30042722417155,16.59549203423713,0.6612294250810815,1.0086900559787544,0.6638568746268173,18039.845828483532,1.0,overlap_collapse,20,-8.718446362226514e+18,2.0304508188778185e+37,9.63158151597989e+37,20,1.0
final,0.95,1.35,4000,0.05,0.1,misspecified_diag_quad,9.5,standard_fqe,1.9953841092017692e+37,8.313125572560703e+35,1.2552088279853847e+38,2.799236703442549e+36,2.255992629970322e+18,-11.831586406340456,2.255992629970322e+18,2.255992629970322e+18,6.43638669425155e+36,1.229270801612162e+38,2.6280779724784547e+36,1.5737854320221297e+39,4.1655870628222123e+37,1.9349242130743012e+37,9.130081278012414e+35,7.52602688008821e+38,9.039032359127909e+36,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,17.280671903491033,nan,1.9396917081626426,0.9923231133218243,35583.982266159066,0.0,stable,20,2.255992629970322e+18,1.346883947771142e+36,6.43638669425155e+36,0,0.0
final,0.95,1.35,4000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe,86.48397943893693,5.021400496694226,750.5887654155379,15.468881644852448,-20.39976015286351,-11.831586406340456,-8.568173746523048,14.740389737164326,1046.534275363286,1340.6373587568382,18.669645925469403,868.4057129768073,20.593991415939367,98.42991686987078,6.054733033018949,1.0760849336792568,26.20002756223492,1.0,2.3507648749681396,25.147881277644444,2.79065434118313,5.653649767120816,12.138093148236749,621.6662640005239,0.15541656600013096,0.0,0.0,nan,11.95483121923687,0.2806819786622498,1.6152755317738818,0.9163398804112524,82698.53076402536,0.7,finite_sample_variance_or_clipping;metric_instability_unclassified;overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,-8.568173746523048,973.1206740126794,1046.534275363286,14,0.7
final,0.95,1.35,4000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip95,7863438265.5331745,494196997.3271576,69603740319.41922,1417897459.5474634,-73395.38539796017,-11.831586406340456,-73383.55381155384,73388.59285419721,107676756261.49768,138568072892.21188,1881073637.3085182,154589893320.3645,3552892164.842519,6556202773.621889,468301875.71657497,412725595630.951,3630509891.6459975,1.0,1.8612711420473058,7.05904685216846,3.479618808547471,7.057879565765556,7.05904685216846,908.4758608407365,0.2271189652101841,0.05000000000000001,0.0,8.236515610240932,12.087225328049856,0.2756662725295301,1.673290289542566,0.9266502677553902,99465.30621311042,0.3,metric_instability_unclassified,20,-73383.55381155384,102291610291.48447,107676756261.49768,6,0.3
final,0.95,1.35,4000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip99_ess40,1766887925715.2485,108314138878.93018,9494727145145.918,194512864140.70557,-1073449.2212078222,-11.831586406340456,-1073437.389621416,1073442.82530158,23042833048308.203,29406605621824.895,410531955233.9977,23421793147100.633,551810080407.5319,2108600275219.397,134467608099.6694,2237460788002.043,636126294870.3535,1.0,1.224744870531835,7.369489563432573,2.045026742432054,3.6729460399804097,7.3689740128121315,1600.0000013478143,0.4000000003369535,0.010000000000000002,0.4436691792821512,17.696618917880855,16.856067355991335,0.3086519503524414,1.7407735482216293,0.9357879997105447,128863.31978977006,0.25,metric_instability_unclassified,20,-1073437.389621416,21890565218870.965,23042833048308.203,5,0.25
final,0.95,1.35,4000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clipped,21677915.90027278,1320483.0902481466,159088042.49796516,3268215.855129623,-3772.1684772442145,-11.831586406340456,-3760.336890837874,3765.818271630008,279984117.63802254,357524850.33644533,4996525.810830017,274924908.9127083,6485558.941014905,25853362.11469122,1638184.6658359678,9293124.552377459,7575489.066151421,1.0,1.7320508070174914,10.007818529458152,2.4778909927503054,4.780116542701624,10.00708943077835,1000.0000004775147,0.2500000001193786,0.010000000000000002,0.0,17.696618917880855,16.42698539676548,0.3086519503524414,1.6692385408173194,0.9191159130235494,106576.26326255858,0.2,metric_instability_unclassified,20,-3760.336890837874,265843984.10542625,279984117.63802254,4,0.2
final,0.95,1.35,4000,0.05,0.1,well_specified,9.5,oracle_weighted_fqe,1159928934.337106,55298277.019785866,962889064.950976,36184951.27255622,-30654.55662559367,-11.831586406340456,-30642.725039187324,30667.89878711255,9358859340.132349,13458846852.741888,234352009.95510095,1526870781.5107622,65802990.34697851,1263433003.5007062,72399743.25919257,112972894.24902582,154217577.76868278,1.0,13.144993724860806,578.9975627456104,1.960248085916023e-08,0.00022051431693382445,31.26963661506965,30.707546712703692,0.007676886678175922,0.0,0.0,nan,0.0,1.0,0.0,0.0,994.5323241400367,1.0,overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,-30642.725039187324,8419882742.305112,9358859340.132349,20,1.0
final,0.95,1.35,4000,0.05,0.1,well_specified,9.5,oracle_weighted_fqe_clipped,114.61077649932763,6.272503283496917,487.6566424983308,10.598869761151985,-22.130229562012396,-11.831586406340456,-10.29864315567194,14.726262725453779,1317.1838646040087,1659.5670183964353,22.92133523311365,609.937056771643,15.123265177011675,124.7788288072962,7.695727781799898,0.23198623813613084,27.36752605788002,1.0,3.566963142670366,31.18408873528883,0.5000000193900345,0.5002292771258517,31.17680797733011,292.44922483783796,0.0731123062094595,0.010000000000000002,0.5,16.30042722417155,16.59549203423713,0.6612294250810815,1.0086900559787544,0.6638568746268173,91329.96253153248,1.0,overlap_collapse,20,-10.29864315567194,1211.1218137561402,1317.1838646040087,20,1.0
final,0.95,1.35,4000,0.05,0.1,well_specified,9.5,standard_fqe,3.9389752561623616e+17,2.3913161314976284e+16,1.4592835319991148e+18,2.96551110768093e+16,-507360524.862078,-11.831586406340456,-507360513.03049153,507360520.24993867,5.14829318395943e+18,6.539060816938523e+18,9.033222243684504e+16,5.234487652677258e+18,1.2220364860240566e+17,4.695801289682644e+17,2.973261766486834e+16,9.140762138059667e+17,1.411549160728047e+17,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,17.280671903491033,nan,1.9396917081626426,0.9923231133218243,183270.75419635652,0.0,stable,20,-507360513.03049153,4.890878493776867e+18,5.14829318395943e+18,0,0.0
final,0.95,1.35,12000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe,733.486187426368,14.55746184332779,2267.475268804525,35.8489667862104,51.04114523840854,-11.831586406340456,62.87273164474901,62.87273164474901,4346.968491437193,4684.101564335263,32.701318401681185,2745.4504356612138,39.18001683742607,736.2203884851533,16.78237606607923,27.393493787545857,34.10399389905338,1.0,2.3807743184227554,29.225413622876932,2.752083070804458,5.686999087484086,12.274588766227458,1818.9234209281396,0.15157695174401165,0.0,0.0,nan,12.036945079660594,0.23605714392391258,1.604571661627545,0.938794620930827,756.7050634148255,0.6,overlap_collapse,20,62.87273164474901,393.9881069645702,4346.968491437193,12,0.6
final,0.95,1.35,12000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clip95,2236.532855102507,29.197695120778086,4964.192798174748,57.60634109348589,84.08543144315864,-11.831586406340456,95.91701784949909,95.91701784949909,9581.16332097161,10086.96237220739,58.55930959976056,6050.830058325449,67.22312084920675,2243.518656280497,33.80769230932351,26.060998708944645,59.483304007666334,1.0,1.8683910287066094,7.141378650989312,3.449907140964519,7.140977256853982,7.141378650989312,2690.952747173072,0.22424606226442267,0.05000000000000001,0.0,8.244282155432298,12.174417792623037,0.23574665790300503,1.6625054832014907,0.9451547236797875,933.055456683097,0.05,metric_instability_unclassified,20,95.91701784949909,381.08900783047864,9581.16332097161,1,0.05
final,0.95,1.35,12000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clip99_ess40,1665.7951822595637,2.649656233787766,1723.0528269355623,15.133583007682052,30.02513968693976,-11.831586406340456,41.85672609328021,41.85672609328021,1870.2060097700717,1889.7771885468715,4.948452834073658,1996.1678580513478,12.415928641628296,1665.7045221453714,2.9714897968729335,20.22751422937126,5.923013653722456,1.0,1.2247448706874116,7.418179061500514,2.0214288198875114,3.6849359392597827,7.418010958286729,4800.000003311761,0.40000000027598004,0.010000000000000002,0.44901588735636333,17.777947378075602,16.95356157819912,0.2617230835170577,1.735033100180118,0.9528827551061596,1258.595063230848,0.0,stable,20,41.85672609328021,118.22049052218672,1870.2060097700717,0,0.0
final,0.95,1.35,12000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clipped,1044.1778649415935,7.07959970847814,1833.989292096876,23.353116576005142,37.60485075869749,-11.831586406340456,49.43643716503795,49.43643716503795,2766.5193745835318,2880.041894577606,14.885756903700848,2168.1173145072307,22.902351839074043,1046.262891140339,8.139714500115256,22.819683014127317,13.944376913339473,1.0,1.732050807080713,10.076675877201037,2.444518490489909,4.797072820520635,10.076438143356139,3000.000001268288,0.2500000001056907,0.010000000000000002,0.0,17.777947378075602,16.547085574087205,0.26172308351705775,1.6612687333295182,0.9406070084823461,1010.8117653285019,0.0,stable,20,49.43643716503795,322.5580550107865,2766.5193745835318,0,0.0
final,0.95,1.35,12000,0.05,0.1,misspecified_affine,9.5,oracle_weighted_fqe,9.668327013922772,0.5859455791340449,1447.8659371324395,29.242768957084582,-0.516339343836336,-11.831586406340456,11.315247062504122,11.315247062504122,128.15053426852916,162.04071129467957,2.1682397486446545,491.1030366345929,11.551387611579646,9.668620056787896,0.6620680556275377,281.7273472522282,4.087143013033691,1.0,15.651900133830642,1201.0936399660332,1.7471513473489104e-08,0.00018278411935108166,30.385092344076348,67.20606292091632,0.005600505243409693,0.0,0.0,nan,0.0,1.0,0.0,0.0,228.68677341970118,1.0,overlap_collapse,20,11.315247062504122,0.11571818302097206,128.15053426852916,20,1.0
final,0.95,1.35,12000,0.05,0.1,misspecified_affine,9.5,oracle_weighted_fqe_clipped,569.769116339751,1.1106483292765603,643.6047004814421,10.157429635156006,10.606779740784429,-11.831586406340456,22.43836614712488,22.43836614712488,539.843496472045,548.4991060431581,1.9570025659502388,701.6971234897126,7.085388720472293,569.3915599689399,1.2482291067968478,21.86316018404999,2.0432473264107514,1.0,3.52029035835898,30.578246127153836,0.5000000173386266,0.5001714458520312,30.57611415097176,897.6883200241291,0.07480736000201076,0.010000000000000002,0.5,17.464709065574432,16.688436044935546,0.5519886808074694,1.0061186546000143,0.7608431079772934,968.9329541578297,1.0,overlap_collapse,20,22.43836614712488,36.363221119604994,539.843496472045,20,1.0
final,0.95,1.35,12000,0.05,0.1,misspecified_affine,9.5,standard_fqe,13337.466610546044,14.544507069937964,10369.41960246426,20.56559086930415,86.59800019230394,-11.831586406340456,98.4295865986444,98.4295865986444,9701.595760829567,9714.881837441768,9.43174055888548,11606.395982203841,16.235761684297408,13332.030902251345,16.721556302452036,14.49015423091727,27.94267354657248,1.0,0.0,1.0,1.0,1.0,1.0,12000.0,1.0,0.0,0.0,nan,17.373418246103434,nan,1.9391339714127547,0.9943994947565903,1961.808522708882,0.0,stable,20,98.4295865986444,13.212242849529265,9701.595760829567,0,0.0
final,0.95,1.35,12000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe,6.593030579099324e+39,3.469047080916465e+38,5.726758491196484e+40,1.1927500322915148e+39,-3.5173844467279147e+19,-11.831586406340456,-3.5173844467279147e+19,3.5173844467279147e+19,2.586975833909554e+39,6.120004647636256e+40,1.4386760945622587e+39,9.134304820043798e+41,2.2483815903782633e+40,6.794079151687928e+39,3.942868654770509e+38,4.7394911710611364e+41,5.60089346095915e+39,1.0,2.3807743184227554,29.225413622876932,2.752083070804458,5.686999087484086,12.274588766227458,1818.9234209281396,0.15157695174401165,0.0,0.0,nan,12.036945079660594,0.23605714392391258,1.604571661627545,0.938794620930827,18260.888835565376,1.0,finite_sample_variance_or_clipping;overlap_collapse;finite_sample_variance_or_clipping,20,-3.5173844467279147e+19,1.3497764993012102e+39,2.586975833909554e+39,20,1.0
final,0.95,1.35,12000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clip95,5.354164875768097e+39,2.6969395850264727e+38,4.421863736256158e+40,9.243368579343717e+38,-2.37894408692055e+19,-11.831586406340456,-2.37894408692055e+19,2.37894408692055e+19,1.1505917772483327e+39,4.750727132004381e+40,1.1164411710860326e+39,7.059431680778963e+41,1.7417218718424682e+40,5.538369166405151e+39,3.0933664874221934e+38,3.6497603025972936e+41,4.3553762174760346e+39,1.0,1.8683910287066094,7.141378650989312,3.449907140964519,7.140977256853982,7.141378650989312,2690.952747173072,0.22424606226442267,0.05000000000000001,0.0,8.244282155432298,12.174417792623037,0.23574665790300503,1.6625054832014907,0.9451547236797875,22052.053953852766,0.9,metric_instability_unclassified,20,-2.37894408692055e+19,5.846542803789075e+38,1.1505917772483327e+39,18,0.9
final,0.95,1.35,12000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clip99_ess40,4.28184631561287e+38,1.9822702995809815e+37,3.3045770351283166e+39,7.08642761571783e+37,-3.4093003884278554e+17,-11.831586406340456,-3.4093003884278554e+17,1.155229472131911e+18,2.6372014285243122e+36,3.1239620118096494e+39,7.027939745453555e+37,4.604159062695402e+40,1.1782734896693522e+39,4.246685325362035e+38,2.216781366411714e+37,2.301727172623156e+40,2.753733073377249e+38,1.0,1.2247448706874116,7.418179061500514,2.0214288198875114,3.6849359392597827,7.418010958286729,4800.000003311761,0.40000000027598004,0.010000000000000002,0.44901588735636333,17.777947378075602,16.95356157819912,0.2617230835170577,1.735033100180118,0.9528827551061596,24699.512713317254,1.0,metric_instability_unclassified,20,-3.4093003884278554e+17,2.5209681371389683e+36,2.6372014285243122e+36,20,1.0
final,0.95,1.35,12000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clipped,1.3799323495414662e+39,6.746183072652481e+37,1.1408317970349538e+40,2.4078961507046933e+38,-8.419967970584958e+18,-11.831586406340456,-8.419967970584958e+18,8.419967970584958e+18,1.2808934737297095e+38,1.1277895027758487e+40,2.607326713738413e+38,1.687922682260912e+41,4.2338640694025714e+39,1.4009988871570836e+39,7.6270923552687145e+37,8.563571456447095e+40,1.0203815631770248e+39,1.0,1.732050807080713,10.076675877201037,2.444518490489909,4.797072820520635,10.076438143356139,3000.000001268288,0.2500000001056907,0.010000000000000002,0.0,17.777947378075602,16.547085574087205,0.26172308351705775,1.6612687333295182,0.9406070084823461,21334.380758886044,0.95,metric_instability_unclassified,20,-8.419967970584958e+18,5.719348674729438e+37,1.2808934737297095e+38,19,0.95
final,0.95,1.35,12000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe,0.933333387792221,0.04659069548237081,446.421484587048,9.10878260075383,-9.659990438760682,-11.831586406340456,2.1715959675797785,2.5061077548247837,7.000434896770889,10.377484549934755,0.17469597459168237,5.368387909675088,0.14387070388524725,0.9577443722710562,0.055009717303763604,482.8925118505893,0.18348528082970278,1.0,15.651900133830642,1201.0936399660332,1.7471513473489104e-08,0.00018278411935108166,30.385092344076348,67.20606292091632,0.005600505243409693,0.0,0.0,nan,0.0,1.0,0.0,0.0,940.0234241232798,1.0,overlap_collapse,20,2.1715959675797785,2.2846058503621363,7.000434896770889,20,1.0
final,0.95,1.35,12000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe_clipped,6.481714152380572e+38,3.1729573964559774e+37,5.696801027599875e+39,1.2004636352415171e+38,-7.984821956864092e+18,-11.831586406340456,-7.984821956864092e+18,7.984821956864092e+18,6.936559527628912e+37,5.1938516057281035e+39,1.1729943172540036e+38,7.934518505265902e+40,1.996434396177512e+39,6.3144119919359965e+38,3.440888224364019e+37,3.947461899703465e+40,4.75621566669764e+38,1.0,3.52029035835898,30.578246127153836,0.5000000173386266,0.5001714458520312,30.57611415097176,897.6883200241291,0.07480736000201076,0.010000000000000002,0.5,17.464709065574432,16.688436044935546,0.5519886808074694,1.0061186546000143,0.7608431079772934,18464.190183635634,1.0,overlap_collapse,20,-7.984821956864092e+18,5.608213593470205e+36,6.936559527628912e+37,20,1.0
final,0.95,1.35,12000,0.05,0.1,misspecified_diag_quad,9.5,standard_fqe,2.2904294614256815e+37,9.489355276622407e+35,1.4374280854689371e+38,3.200283672568295e+36,2.5424677805465595e+18,-11.831586406340456,2.5424677805465595e+18,2.5424677805465595e+18,7.56692897321978e+36,1.417876547920606e+38,3.0200152350036144e+36,1.8062746525775832e+39,4.795104032249472e+37,2.25392056054515e+37,1.0697854802494317e+36,8.621187172935901e+38,1.097380898670962e+37,1.0,0.0,1.0,1.0,1.0,1.0,12000.0,1.0,0.0,0.0,nan,17.373418246103434,nan,1.9391339714127547,0.9943994947565903,35650.341708409105,0.0,stable,20,2.5424677805465595e+18,1.1027865581024293e+36,7.56692897321978e+36,0,0.0
final,0.95,1.35,12000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe,212631.39314184609,11691.681591762326,431950.9331326697,10327.218669495134,-350.63844624322974,-11.831586406340456,-338.8068598368892,342.6026019869318,2282412.8641309915,3000665.0578355826,42766.2905613569,794565.933330863,21355.56281895148,183567.60535279283,11243.43663841922,16728.24751277664,48861.92818737454,1.0,2.3807743184227554,29.225413622876932,2.752083070804458,5.686999087484086,12.274588766227458,1818.9234209281396,0.15157695174401165,0.0,0.0,nan,12.036945079660594,0.23605714392391258,1.604571661627545,0.938794620930827,80619.8108604618,0.9,finite_sample_variance_or_clipping;overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,-338.8068598368892,2167622.7758584577,2282412.8641309915,18,0.9
final,0.95,1.35,12000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip95,102493061.43372484,5723742.60471241,227504677.29354864,5168530.252595249,-7560.2214906906665,-11.831586406340456,-7548.389904284328,7553.390732823323,1139151358.4927108,1490595990.666777,21034757.485437576,487082207.54407215,12261063.208899995,88202031.7849569,5494100.197490254,23599418.086900793,25544447.861002803,1.0,1.8683910287066094,7.141378650989312,3.449907140964519,7.140977256853982,7.141378650989312,2690.952747173072,0.22424606226442267,0.05000000000000001,0.0,8.244282155432298,12.174417792623037,0.23574665790300503,1.6625054832014907,0.9451547236797875,96706.75274042667,0.55,metric_instability_unclassified,20,-7548.389904284328,1082173168.3456097,1139151358.4927108,11,0.55
